"","term","estimate","std.error","statistic","p.value","boot"
"194","tnpoly2",-1.95889151292224e-05,1.62487826095882e-05,-1.20556201654536,0.228081521215862,7
"195","tnpoly3",7.40961909225682e-06,6.68636269887056e-07,11.0816888433355,5.34007707380363e-28,7
"196","tnpoly4",2.34407252580672e-07,3.12669284965723e-08,7.49697088431213,8.54932525209499e-14,7
"197","tnpoly1_lag1",0.00034172539334802,0.000196068201737495,1.74289043465364,0.0814552460594276,7
"198","tnpoly2_lag1",3.50875944457029e-05,1.64019108182253e-05,2.13923821648357,0.0324968992562154,7
"199","tnpoly3_lag1",-1.34705110172503e-07,5.93774850549514e-07,-0.226862269508112,0.820546303735944,7
"200","tnpoly4_lag1",-1.19041906563547e-07,2.81408906269905e-08,-4.23021105271527,2.40463544884076e-05,7
"201","tnpoly1_lag2",6.21716671243434e-05,0.000178011234300203,0.349256985766952,0.726920908277289,7
"202","tnpoly2_lag2",6.84630961533437e-05,1.48149863105341e-05,4.62120549545587,3.97613357892646e-06,7
"203","tnpoly3_lag2",-2.54652695786606e-06,5.61408508463726e-07,-4.5359607477887,5.95918082404785e-06,7
"204","tnpoly4_lag2",-1.16288343352403e-07,3.08838185787444e-08,-3.76534860985222,0.000169508736967708,7
"205","tnpoly1_lag3",7.27556716410464e-05,0.000176589495214054,0.412004528088465,0.680365549673198,7
"206","tnpoly2_lag3",4.37294025434315e-05,1.63058108077623e-05,2.68182938333949,0.00736221153675158,7
"207","tnpoly3_lag3",-3.00946620557986e-06,5.68977238363072e-07,-5.28925588348313,1.31643593169383e-07,7
"208","tnpoly4_lag3",-1.59037102869277e-08,3.08189066111952e-08,-0.516037459977589,0.605866289008008,7
"209","tnpoly1:tmean",-3.94125297886668e-05,2.06598092876254e-05,-1.90769088136132,0.0565266015249239,7
"210","tnpoly2:tmean",2.42840580891062e-06,1.39257911715341e-06,1.74381891771763,0.081293132384753,7
"211","tnpoly3:tmean",-5.18964165972457e-07,7.84631195671187e-08,-6.61411589082341,4.409066404334e-11,7
"212","tnpoly4:tmean",-4.05470661681146e-09,2.31584670654558e-09,-1.75085276816946,0.080073511208438,7
