"","term","estimate","std.error","statistic","p.value","boot"
"216","tpoly4_lag1",4.62375033362978e-08,4.90954477139869e-09,9.41787996428133,6.19432311591124e-21,14
"217","tpoly1_lag2",-0.000352224871015952,3.20214840378542e-05,-10.999642321373,6.63376427481972e-28,14
"218","tpoly2_lag2",-1.04798988962176e-05,2.19020164530027e-06,-4.78490138965302,1.74728385937305e-06,14
"219","tpoly3_lag2",1.86829664829458e-07,1.3681817475377e-07,1.36553250447679,0.172131496652224,14
"220","tpoly4_lag2",2.92892145166301e-09,4.49257469055753e-09,0.651947191399845,0.514457560055295,14
"221","tpoly1_lag3",-0.000347695840852784,3.30948600081892e-05,-10.5060375166037,1.27957501309338e-25,14
"222","tpoly2_lag3",-8.97336615448752e-06,2.06250439844044e-06,-4.35071370576116,1.37704614835446e-05,14
"223","tpoly3_lag3",8.63183626504461e-07,1.44210879485121e-07,5.98556523326329,2.26755467046931e-09,14
"224","tpoly4_lag3",-1.9695045323113e-08,4.49557534583681e-09,-4.38098436974299,1.19941136765835e-05,14
"225","tpoly1",-0.000328564482612711,3.05762905303343e-05,-10.7457273892249,1.02750316870655e-26,15
"226","tpoly2",-1.24611113425489e-05,1.94427168568043e-06,-6.40914098288067,1.5635923269899e-10,15
"227","tpoly3",1.08663493563684e-06,1.07999074431306e-07,10.0615208172734,1.20571645885096e-23,15
"228","tpoly4",4.12786481906544e-08,4.28163881237412e-09,9.64085248651925,7.46483831218262e-22,15
"229","tpoly1_lag1",-0.000610519533817376,3.18620831796043e-05,-19.1613188119534,1.06136211113453e-79,15
"230","tpoly2_lag1",-2.86848623726561e-05,2.02551708267586e-06,-14.1617479398205,7.06040646383115e-45,15
"231","tpoly3_lag1",2.73313915089797e-08,1.1913517048831e-07,0.229414969542195,0.818553456688472,15
"232","tpoly4_lag1",4.04807029859484e-08,4.30515482803769e-09,9.40284486920525,7.15310379643399e-21,15
"233","tpoly1_lag2",-0.000369404771248821,3.07647123235242e-05,-12.007418348793,7.09266729531466e-33,15
"234","tpoly2_lag2",-8.59232565519728e-06,2.0616486180192e-06,-4.16769646393605,3.11594603783295e-05,15
"235","tpoly3_lag2",3.67450480723336e-07,1.25265283094071e-07,2.93337844011728,0.00336439745830187,15
"236","tpoly4_lag2",-4.75774387139684e-09,4.22728293585165e-09,-1.12548507956407,0.26042414776615,15
"237","tpoly1_lag3",-0.000275754112302391,3.05314345913075e-05,-9.0318098705031,2.17717974339995e-19,15
"238","tpoly2_lag3",-1.00634581888448e-05,1.91956104542761e-06,-5.24258304408498,1.63223410597571e-07,15
"239","tpoly3_lag3",5.15111653772718e-07,1.25824013475696e-07,4.09390576205246,4.29190445717581e-05,15
"240","tpoly4_lag3",-8.31544262178142e-09,4.04351237644549e-09,-2.05648996407704,0.0397742389233031,15
"241","tpoly1",-0.00038602526572359,3.06789323489726e-05,-12.5827477088367,6.5790216246945e-36,16
"242","tpoly2",-1.32743498346291e-05,2.11314571158564e-06,-6.2817957899687,3.55316326734981e-10,16
"243","tpoly3",1.2683737108045e-06,1.27712541295713e-07,9.93147343194461,4.3578470883413e-23,16
"244","tpoly4",3.55767942432468e-08,4.96076596737933e-09,7.17163326736038,8.19337113996014e-13,16
"245","tpoly1_lag1",-0.000630720995287913,3.16321725429707e-05,-19.93922467485,5.10985529332674e-86,16
"246","tpoly2_lag1",-2.691261994033e-05,2.09296331331757e-06,-12.8586200097653,2.09121568189454e-37,16
"247","tpoly3_lag1",2.91808990305159e-08,1.29075478744469e-07,0.22607624092788,0.821148909899077,16
"248","tpoly4_lag1",3.74873192844942e-08,4.33349171425452e-09,8.65060366013485,6.31718243278454e-18,16
