"","term","estimate","std.error","statistic","p.value","boot"
"144","tpoly4_lag3",-6.03298163840366e-08,2.29408988912126e-08,-2.62979304647673,0.00858815853930594,5
"145","tpoly1:tmean",-0.000131138164526899,2.57621612069145e-05,-5.09034018821768,3.79902953183464e-07,5
"146","tpoly2:tmean",5.67481809952104e-06,1.76108823946597e-06,3.22233603765468,0.00128536748338543,5
"147","tpoly3:tmean",-2.69438953472358e-07,8.04662850754343e-08,-3.34847014771178,0.000822812167035861,5
"148","tpoly4:tmean",1.0607031134738e-09,2.0046611625017e-09,0.529118403306673,0.596763206893287,5
"149","tmean:tpoly1_lag1",-0.000133478970096104,2.60596945607866e-05,-5.12204660667656,3.21721772038679e-07,5
"150","tmean:tpoly2_lag1",2.64248286948187e-06,1.73955276939179e-06,1.5190587580771,0.128855085281336,5
"151","tmean:tpoly3_lag1",-4.87967852482354e-07,7.64845695830723e-08,-6.37995160517125,2.05032131246065e-10,5
"152","tmean:tpoly4_lag1",1.6046915823239e-08,2.04906461386832e-09,7.83133714507172,6.68266346151533e-15,5
"153","tmean:tpoly1_lag2",-5.3114352458159e-05,2.26408946343608e-05,-2.34594760127325,0.0190447816938593,5
"154","tmean:tpoly2_lag2",-6.30672655643982e-06,1.55682992737116e-06,-4.0510054730829,5.23155859903503e-05,5
"155","tmean:tpoly3_lag2",2.36541339822467e-07,6.47913289439644e-08,3.6508178436507,0.00026595408812367,5
"156","tmean:tpoly4_lag2",1.03381770712085e-09,1.63151452188146e-09,0.633655228473639,0.52635507373701,5
"157","tmean:tpoly1_lag3",-2.55920777359299e-06,2.51176243988424e-05,-0.101888925996956,0.918851778747537,5
"158","tmean:tpoly2_lag3",-9.81947828911612e-06,1.68746856207842e-06,-5.8190585056125,6.55531047396937e-09,5
"159","tmean:tpoly3_lag3",3.90240168505837e-07,7.56186742692632e-08,5.16063224166386,2.62464291251053e-07,5
"160","tmean:tpoly4_lag3",-3.49110166958228e-09,1.86931595068699e-09,-1.8675824535169,0.0619195853768976,5
"161","tpoly1",0.000468092138594206,0.000269159317682583,1.739089482855,0.0821253558825111,6
"162","tpoly2",-4.63879947874017e-05,1.5017699001602e-05,-3.08888830322497,0.00202813995163573,6
"163","tpoly3",2.25378433003596e-06,5.68406919149742e-07,3.96508954079466,7.51451398761375e-05,6
"164","tpoly4",9.14498744055035e-08,2.26820547991656e-08,4.0318161302065,5.67761427176168e-05,6
"165","tpoly1_lag1",0.000267374976028152,0.000245359788228014,1.08972614444743,0.275924524659205,6
"166","tpoly2_lag1",-3.00526330885424e-06,1.42512064898187e-05,-0.210877816625648,0.832997461434838,6
"167","tpoly3_lag1",2.29095548839907e-06,6.62655706301267e-07,3.45723347224527,0.000553621814048532,6
"168","tpoly4_lag1",-7.07055809243397e-08,2.33993832880036e-08,-3.02168565957843,0.00253572344546345,6
"169","tpoly1_lag2",-0.000188168955407647,0.000213979742721334,-0.87937742617393,0.379269678046597,6
"170","tpoly2_lag2",5.75374866489855e-05,1.26509715360496e-05,4.54806861947555,5.63660872203005e-06,6
"171","tpoly3_lag2",-6.57317786048457e-08,4.50012111002141e-07,-0.146066687979722,0.883878916470172,6
"172","tpoly4_lag2",-8.01277393468603e-08,1.89440810850151e-08,-4.22969786643502,2.41266446665029e-05,6
"173","tpoly1_lag3",-0.000840536343190443,0.000248638381840582,-3.38055748661268,0.000732982134054543,6
"174","tpoly2_lag3",7.47318121969745e-05,1.36538553689908e-05,5.47331212887296,4.79483169203895e-08,6
"175","tpoly3_lag3",-9.57109089702076e-08,5.86664743222688e-07,-0.163144129719548,0.870416345738476,6
"176","tpoly4_lag3",-5.45190461473335e-08,2.09117774076928e-08,-2.60709766962599,0.00917821116710947,6
"177","tpoly1:tmean",-0.000128088494000243,2.74539612202293e-05,-4.66557423071834,3.21732409621278e-06,6
"178","tpoly2:tmean",6.69010844593089e-06,1.80061001510064e-06,3.71546775249774,0.00020666412743508,6
"179","tpoly3:tmean",-3.03748528665998e-07,9.08689421968993e-08,-3.34271007587852,0.000840194790235112,6
"180","tpoly4:tmean",1.09736889098223e-09,2.33350931597079e-09,0.470265485323634,0.638200789580134,6
"181","tmean:tpoly1_lag1",-0.000155374243876906,2.42663170905849e-05,-6.40287701248201,1.77292957428337e-10,6
"182","tmean:tpoly2_lag1",4.07934264326228e-06,1.71422291123698e-06,2.37970372261483,0.0173910006313469,6
"183","tmean:tpoly3_lag1",-4.64427756312336e-07,8.37732992308596e-08,-5.54386374389388,3.22517659057822e-08,6
"184","tmean:tpoly4_lag1",1.44752701787102e-08,2.09783769542659e-09,6.90009060770866,6.35889547829508e-12,6
"185","tmean:tpoly1_lag2",-7.97771314899256e-05,2.10305324557899e-05,-3.7933957049177,0.000151641501473595,6
"186","tmean:tpoly2_lag2",-5.21753729391375e-06,1.47977381881996e-06,-3.52590188281238,0.000428595200566113,6
"187","tmean:tpoly3_lag2",2.3849477747729e-07,6.2100153957439e-08,3.84048609027193,0.000125423836567141,6
"188","tmean:tpoly4_lag2",3.94659021840134e-10,1.57641969759336e-09,0.250351491067156,0.80233331044101,6
