"","term","estimate","std.error","statistic","p.value","boot"
"219","tmean:tpoly3_lag2",3.50001589664573e-07,7.94244719188845e-08,4.4067222760011,1.08690359514047e-05,7
"220","tmean:tpoly4_lag2",-1.49010778283033e-09,1.93056475501598e-09,-0.7718507130925,0.440264697069488,7
"221","tmean:tpoly1_lag3",-6.88525909585885e-06,2.21406718629164e-05,-0.310977875400025,0.755839420077112,7
"222","tmean:tpoly2_lag3",-1.3126420258235e-05,1.87976260460842e-06,-6.98302021013413,3.55523617837472e-12,7
"223","tmean:tpoly3_lag3",6.3880067122873e-07,9.74522645859646e-08,6.55501105020737,6.54335713523193e-11,7
"224","tmean:tpoly4_lag3",-8.52097390610284e-09,2.2587463352687e-09,-3.77243507739402,0.000164840096447096,7
"225","tpoly1",0.000405457724278,0.000260923211839615,1.55393505016038,0.120312362523459,8
"226","tpoly2",-4.31579743997498e-05,1.53273274289108e-05,-2.81575340514642,0.00490018555043184,8
"227","tpoly3",1.83816364918219e-06,6.52974805574661e-07,2.81506060186271,0.00491073182565071,8
"228","tpoly4",1.05335377717851e-07,2.43005414756233e-08,4.3346926167681,1.5108635997299e-05,8
"229","tpoly1_lag1",5.58359142849074e-05,0.0002528003491932,0.22086960901401,0.825209985296514,8
"230","tpoly2_lag1",6.52595545128718e-06,1.54842994988449e-05,0.421456292018505,0.673454111237285,8
"231","tpoly3_lag1",1.633686987711e-06,5.52796884635131e-07,2.95531149526883,0.00314946764809427,8
"232","tpoly4_lag1",-5.5459571565613e-08,2.50340126600466e-08,-2.21536883913638,0.0268145351130719,8
"233","tpoly1_lag2",-0.000414501210490693,0.000233445619231911,-1.77557930559801,0.0759103365400512,8
"234","tpoly2_lag2",9.0427818296755e-05,1.40717206687886e-05,6.42620902057314,1.5310377673124e-10,8
"235","tpoly3_lag2",-6.55472423955307e-07,4.9113406842716e-07,-1.334609969238,0.182112007967906,8
"236","tpoly4_lag2",-9.75021964175141e-08,2.07350030487305e-08,-4.7022995939942,2.69642884385672e-06,8
"237","tpoly1_lag3",-0.00107851740230498,0.000218272102768474,-4.94116008699925,8.22065788659618e-07,8
"238","tpoly2_lag3",5.93300644490998e-05,1.41809134108996e-05,4.18379710318928,2.95454559579044e-05,8
"239","tpoly3_lag3",7.32004394753476e-08,5.59517587621969e-07,0.130827772164339,0.895920904493347,8
"240","tpoly4_lag3",-3.47556790864619e-08,2.28168376459196e-08,-1.52324698215475,0.127809290565547,8
"241","tpoly1:tmean",-0.00013028584881353,2.6684167710952e-05,-4.88251498884326,1.10592234139978e-06,8
"242","tpoly2:tmean",5.86595276954183e-06,1.75220478462149e-06,3.34775525156952,0.000825404273921451,8
"243","tpoly3:tmean",-2.175953330587e-07,9.20431401171919e-08,-2.36405812298072,0.0181435379644012,8
"244","tpoly4:tmean",-6.66412012019755e-10,2.17018249202235e-09,-0.3070764852585,0.758807877308371,8
"245","tmean:tpoly1_lag1",-0.000134660742466575,2.47861376949062e-05,-5.43290544594406,6.01824553186065e-08,8
"246","tmean:tpoly2_lag1",1.80365215305838e-06,1.64443005626274e-06,1.09682509522935,0.272811708687517,8
"247","tmean:tpoly3_lag1",-3.54842207850106e-07,8.22508561803637e-08,-4.31414606885053,1.65741331071442e-05,8
"248","tmean:tpoly4_lag1",1.25257909081769e-08,2.25737962409188e-09,5.54881898219305,3.14370610090082e-08,8
"249","tmean:tpoly1_lag2",-5.63975990150552e-05,2.23595127492685e-05,-2.52230894507753,0.0117134593004161,8
