,year,month,gmt
15332,2020,12,287.97897689495534
15333,2020,12,287.97897689495534
15334,2020,12,287.97897689495534
15335,2020,12,287.97897689495534
15336,2020,12,287.97897689495534
15337,2020,12,287.97897689495534
15338,2020,12,287.97897689495534
15339,2020,12,287.97897689495534
15340,2020,12,287.97897689495534
15341,2021,1,287.95360515357845
15342,2021,1,287.95360515357845
15343,2021,1,287.95360515357845
15344,2021,1,287.95360515357845
15345,2021,1,287.95360515357845
15346,2021,1,287.95360515357845
15347,2021,1,287.95360515357845
15348,2021,1,287.95360515357845
15349,2021,1,287.95360515357845
15350,2021,1,287.95360515357845
15351,2021,1,287.95360515357845
15352,2021,1,287.95360515357845
15353,2021,1,287.95360515357845
15354,2021,1,287.95360515357845
15355,2021,1,287.95360515357845
15356,2021,1,287.95360515357845
15357,2021,1,287.95360515357845
15358,2021,1,287.95360515357845
15359,2021,1,287.95360515357845
15360,2021,1,287.95360515357845
15361,2021,1,287.95360515357845
15362,2021,1,287.95360515357845
15363,2021,1,287.95360515357845
15364,2021,1,287.95360515357845
15365,2021,1,287.95360515357845
15366,2021,1,287.95360515357845
15367,2021,1,287.95360515357845
15368,2021,1,287.95360515357845
15369,2021,1,287.95360515357845
15370,2021,1,287.95360515357845
15371,2021,1,287.95360515357845
15372,2021,2,287.9254443699593
15373,2021,2,287.9254443699593
15374,2021,2,287.9254443699593
15375,2021,2,287.9254443699593
15376,2021,2,287.9254443699593
15377,2021,2,287.9254443699593
15378,2021,2,287.9254443699593
15379,2021,2,287.9254443699593
15380,2021,2,287.9254443699593
15381,2021,2,287.9254443699593
15382,2021,2,287.9254443699593
15383,2021,2,287.9254443699593
15384,2021,2,287.9254443699593
15385,2021,2,287.9254443699593
15386,2021,2,287.9254443699593
15387,2021,2,287.9254443699593
15388,2021,2,287.9254443699593
15389,2021,2,287.9254443699593
15390,2021,2,287.9254443699593
15391,2021,2,287.9254443699593
15392,2021,2,287.9254443699593
15393,2021,2,287.9254443699593
15394,2021,2,287.9254443699593
15395,2021,2,287.9254443699593
15396,2021,2,287.9254443699593
15397,2021,2,287.9254443699593
15398,2021,2,287.9254443699593
15399,2021,2,287.9254443699593
15400,2021,3,287.8805338042774
15401,2021,3,287.8805338042774
15402,2021,3,287.8805338042774
15403,2021,3,287.8805338042774
15404,2021,3,287.8805338042774
15405,2021,3,287.8805338042774
15406,2021,3,287.8805338042774
15407,2021,3,287.8805338042774
15408,2021,3,287.8805338042774
15409,2021,3,287.8805338042774
15410,2021,3,287.8805338042774
15411,2021,3,287.8805338042774
15412,2021,3,287.8805338042774
15413,2021,3,287.8805338042774
15414,2021,3,287.8805338042774
15415,2021,3,287.8805338042774
15416,2021,3,287.8805338042774
15417,2021,3,287.8805338042774
15418,2021,3,287.8805338042774
15419,2021,3,287.8805338042774
15420,2021,3,287.8805338042774
15421,2021,3,287.8805338042774
15422,2021,3,287.8805338042774
15423,2021,3,287.8805338042774
15424,2021,3,287.8805338042774
15425,2021,3,287.8805338042774
15426,2021,3,287.8805338042774
15427,2021,3,287.8805338042774
15428,2021,3,287.8805338042774
15429,2021,3,287.8805338042774
15430,2021,3,287.8805338042774
15431,2021,4,287.855690005996
15432,2021,4,287.855690005996
15433,2021,4,287.855690005996
15434,2021,4,287.855690005996
15435,2021,4,287.855690005996
15436,2021,4,287.855690005996
15437,2021,4,287.855690005996
15438,2021,4,287.855690005996
15439,2021,4,287.855690005996
15440,2021,4,287.855690005996
15441,2021,4,287.855690005996
15442,2021,4,287.855690005996
15443,2021,4,287.855690005996
15444,2021,4,287.855690005996
15445,2021,4,287.855690005996
15446,2021,4,287.855690005996
15447,2021,4,287.855690005996
15448,2021,4,287.855690005996
15449,2021,4,287.855690005996
15450,2021,4,287.855690005996
15451,2021,4,287.855690005996
15452,2021,4,287.855690005996
15453,2021,4,287.855690005996
15454,2021,4,287.855690005996
15455,2021,4,287.855690005996
15456,2021,4,287.855690005996
15457,2021,4,287.855690005996
15458,2021,4,287.855690005996
15459,2021,4,287.855690005996
15460,2021,4,287.855690005996
15461,2021,5,287.8282121416978
15462,2021,5,287.8282121416978
15463,2021,5,287.8282121416978
15464,2021,5,287.8282121416978
15465,2021,5,287.8282121416978
15466,2021,5,287.8282121416978
15467,2021,5,287.8282121416978
15468,2021,5,287.8282121416978
15469,2021,5,287.8282121416978
15470,2021,5,287.8282121416978
15471,2021,5,287.8282121416978
15472,2021,5,287.8282121416978
15473,2021,5,287.8282121416978
15474,2021,5,287.8282121416978
15475,2021,5,287.8282121416978
15476,2021,5,287.8282121416978
15477,2021,5,287.8282121416978
15478,2021,5,287.8282121416978
15479,2021,5,287.8282121416978
15480,2021,5,287.8282121416978
15481,2021,5,287.8282121416978
15482,2021,5,287.8282121416978
15483,2021,5,287.8282121416978
15484,2021,5,287.8282121416978
15485,2021,5,287.8282121416978
15486,2021,5,287.8282121416978
15487,2021,5,287.8282121416978
15488,2021,5,287.8282121416978
15489,2021,5,287.8282121416978
15490,2021,5,287.8282121416978
15491,2021,5,287.8282121416978
15492,2021,6,287.8108315957348
15493,2021,6,287.8108315957348
15494,2021,6,287.8108315957348
15495,2021,6,287.8108315957348
15496,2021,6,287.8108315957348
15497,2021,6,287.8108315957348
15498,2021,6,287.8108315957348
15499,2021,6,287.8108315957348
15500,2021,6,287.8108315957348
15501,2021,6,287.8108315957348
15502,2021,6,287.8108315957348
15503,2021,6,287.8108315957348
15504,2021,6,287.8108315957348
15505,2021,6,287.8108315957348
15506,2021,6,287.8108315957348
15507,2021,6,287.8108315957348
15508,2021,6,287.8108315957348
15509,2021,6,287.8108315957348
15510,2021,6,287.8108315957348
15511,2021,6,287.8108315957348
15512,2021,6,287.8108315957348
15513,2021,6,287.8108315957348
15514,2021,6,287.8108315957348
15515,2021,6,287.8108315957348
15516,2021,6,287.8108315957348
15517,2021,6,287.8108315957348
15518,2021,6,287.8108315957348
15519,2021,6,287.8108315957348
15520,2021,6,287.8108315957348
15521,2021,6,287.8108315957348
15522,2021,7,287.7985270858783
15523,2021,7,287.7985270858783
15524,2021,7,287.7985270858783
15525,2021,7,287.7985270858783
15526,2021,7,287.7985270858783
15527,2021,7,287.7985270858783
15528,2021,7,287.7985270858783
